"Study","SampleSize","Scenario","Replication","Effect","Estimate","StdError","Lower","Upper","Method"
"Comparator",300,"Asymmetric mixture",2,"TNDE",1.20629307102428,NA,0.954545228467822,1.6039918904975,"Imai bootstrap"
"Comparator",300,"Asymmetric mixture",2,"TE",0.830695723168817,NA,0.588140350126201,1.17708373053068,"Imai bootstrap"
"Comparator",300,"Asymmetric mixture",2,"PNIE",-0.33425106578982,0.09732380874339,-0.525002225765129,-0.143499905814511,"medflex NEM"
"Comparator",300,"Asymmetric mixture",2,"TNIE",0.142140120533127,0.0600634288932989,0.0244179631142784,0.259862277951975,"medflex NEM"
"Comparator",300,"Asymmetric mixture",2,"PNDE",0.749353124409015,0.142218948579357,0.470609107274322,1.02809714154371,"medflex NEM"
"Comparator",300,"Asymmetric mixture",2,"TNDE",1.22574431073196,0.153085354541737,0.925702529269611,1.52578609219431,"medflex NEM"
"Comparator",300,"Asymmetric mixture",2,"TE",0.891493244942142,0.130776948709319,0.635175135463835,1.14781135442045,"medflex NEM"
"Comparator",300,"Symmetric bimodal",2,"PNIE",-0.29333813901801,0.0839884255892501,-0.457952428291162,-0.128723849744857,"OLS"
"Comparator",300,"Symmetric bimodal",2,"TNIE",0.0802112665825126,0.0420948061155669,-0.00229303734019495,0.16271557050522,"OLS"
"Comparator",300,"Symmetric bimodal",2,"PNDE",0.756093080726464,0.140391427235504,0.4809309396067,1.03125522184623,"OLS"
"Comparator",300,"Symmetric bimodal",2,"TNDE",1.12964248632699,0.135823087531858,0.863434126495512,1.39585084615846,"OLS"
"Comparator",300,"Symmetric bimodal",2,"TE",0.836304347308976,0.12894767047884,0.583571557280111,1.08903713733784,"OLS"
"Comparator",300,"Symmetric bimodal",2,"PNIE",-0.309660984761242,0.0239617058603206,-0.356625065255613,-0.262696904266872,"Semiparametric"
"Comparator",300,"Symmetric bimodal",2,"TNIE",0.0649860118095479,0.00873687049360601,0.0478620603044895,0.0821099633146064,"Semiparametric"
"Comparator",300,"Symmetric bimodal",2,"PNDE",0.797896214502095,0.0677132965847111,0.665180591921582,0.930611837082608,"Semiparametric"
"Comparator",300,"Symmetric bimodal",2,"TNDE",1.17254321107289,0.067613232855924,1.04002370979695,1.30506271234882,"Semiparametric"
"Comparator",300,"Symmetric bimodal",2,"TE",0.862882226311643,0.0661486557365489,0.733233243442268,0.992531209181018,"Semiparametric"
"Comparator",300,"Symmetric bimodal",2,"PNIE",-0.293877178964475,NA,-0.460973788350365,-0.152233538532868,"Imai quasi-Bayes"
"Comparator",300,"Symmetric bimodal",2,"TNIE",0.0782646424260211,NA,0.00744563098230639,0.170325112181824,"Imai quasi-Bayes"
"Comparator",300,"Symmetric bimodal",2,"PNDE",0.74997085859692,NA,0.443658023679603,1.0439278275229,"Imai quasi-Bayes"
"Comparator",300,"Symmetric bimodal",2,"TNDE",1.12211267998742,NA,0.825727545943147,1.41221040183883,"Imai quasi-Bayes"
"Comparator",300,"Symmetric bimodal",2,"TE",0.828235501022941,NA,0.558585151608209,1.09890023858659,"Imai quasi-Bayes"
"Comparator",300,"Symmetric bimodal",2,"PNIE",-0.293338139018009,NA,-0.462912376685396,-0.151663900195575,"Imai bootstrap"
"Comparator",300,"Symmetric bimodal",2,"TNIE",0.0802112665825127,NA,0.00513505222655907,0.175532779080306,"Imai bootstrap"
"Comparator",300,"Symmetric bimodal",2,"PNDE",0.760431114023478,NA,0.435440086883067,1.01613681186918,"Imai bootstrap"
"Comparator",300,"Symmetric bimodal",2,"TNDE",1.133980519624,NA,0.854038558856473,1.3997736564903,"Imai bootstrap"
"Comparator",300,"Symmetric bimodal",2,"TE",0.840642380605992,NA,0.564877374334223,1.09005967551183,"Imai bootstrap"
"Comparator",300,"Symmetric bimodal",2,"PNIE",-0.311953253606041,0.0861870222952912,-0.480876713239563,-0.14302979397252,"medflex NEM"
"Comparator",300,"Symmetric bimodal",2,"TNIE",0.0860223478012943,0.0431855333469033,0.0013802577882103,0.170664437814378,"medflex NEM"
"Comparator",300,"Symmetric bimodal",2,"PNDE",0.743310038254228,0.141725134029467,0.465533879852361,1.02108619665609,"medflex NEM"
"Comparator",300,"Symmetric bimodal",2,"TNDE",1.14128563966156,0.136184322662852,0.874369271983392,1.40820200733974,"medflex NEM"
"Comparator",300,"Symmetric bimodal",2,"TE",0.829332386055522,0.129238406646281,0.57602976360947,1.08263500850157,"medflex NEM"
"Comparator",300,"Gaussian",3,"PNIE",-0.354470240626149,0.0946652883488337,-0.540010796375962,-0.168929684876336,"OLS"
"Comparator",300,"Gaussian",3,"TNIE",0.100355724348553,0.0564971279362968,-0.0103766116365404,0.211088060333647,"OLS"
"Comparator",300,"Gaussian",3,"PNDE",0.62027456196062,0.148638092078955,0.32894925475512,0.911599869166119,"OLS"
"Comparator",300,"Gaussian",3,"TNDE",1.07510052693532,0.140220225915619,0.800273934236639,1.349927119634,"OLS"
"Comparator",300,"Gaussian",3,"TE",0.720630286309173,0.136199607080398,0.453683961723087,0.987576610895259,"OLS"
"Comparator",300,"Gaussian",3,"PNIE",-0.296745854671875,0.122077779996006,-0.536013906776652,-0.0574778025670987,"Semiparametric"
"Comparator",300,"Gaussian",3,"TNIE",0.0891370032800055,0.0487500288891988,-0.0064112975881112,0.184685304148122,"Semiparametric"
"Comparator",300,"Gaussian",3,"PNDE",0.634045419546842,0.147748197323128,0.344464274012794,0.92362656508089,"Semiparametric"
"Comparator",300,"Gaussian",3,"TNDE",1.01992827749872,0.130440622867704,0.764269354557052,1.27558720044039,"Semiparametric"
